usage_id,customer_id,service_type,month_year,gb_used,minutes_used
2467,CUST0150,Internet,2023-03-02,5.85,100
2468,CUST0151,Phone,2023-01-01,21.09,512
2469,CUST0151,Internet,2023-01-01,36.85,528
2470,CUST0152,Phone,2023-01-01,52.2,1993
2471,CUST0152,Phone,2023-01-31,52.53,495
2472,CUST0152,Phone,2023-03-02,77.81,1015
2473,CUST0152,Phone,2023-04-01,26.65,180
2474,CUST0152,Phone,2023-05-01,22.33,740
2475,CUST0152,Phone,2023-05-31,10.25,856
2476,CUST0152,Phone,2023-06-30,62.26,1604
2477,CUST0152,Phone,2023-07-30,9.41,455
2478,CUST0152,Phone,2023-08-29,62.0,1744
2479,CUST0152,Phone,2023-09-28,78.24,1714
2480,CUST0152,Phone,2023-10-28,22.48,538
2481,CUST0152,Internet,2023-01-01,10.82,304
2482,CUST0152,Internet,2023-01-31,47.65,1065
2483,CUST0152,Internet,2023-03-02,71.33,1403
2484,CUST0152,Internet,2023-04-01,30.35,365
2485,CUST0152,Internet,2023-05-01,52.53,1556
2486,CUST0152,Internet,2023-05-31,13.32,1563
2487,CUST0152,Internet,2023-06-30,12.99,257
2488,CUST0152,Internet,2023-07-30,79.37,1069
2489,CUST0152,Internet,2023-08-29,74.69,1792
2490,CUST0152,Internet,2023-09-28,28.97,758
2491,CUST0152,Internet,2023-10-28,6.93,1586
2492,CUST0152,Streaming,2023-01-01,56.08,649
2493,CUST0152,Streaming,2023-01-31,71.71,354
2494,CUST0152,Streaming,2023-03-02,73.27,194
2495,CUST0152,Streaming,2023-04-01,66.86,577
2496,CUST0152,Streaming,2023-05-01,21.04,289
2497,CUST0152,Streaming,2023-05-31,70.55,1856
2498,CUST0152,Streaming,2023-06-30,22.38,1546
2499,CUST0152,Streaming,2023-07-30,38.54,1728
2500,CUST0152,Streaming,2023-08-29,12.02,154
2501,CUST0152,Streaming,2023-09-28,23.44,769
2502,CUST0152,Streaming,2023-10-28,49.12,1334
2503,CUST0153,Internet,2023-01-01,20.25,833
2504,CUST0153,Internet,2023-01-31,51.69,1793
2505,CUST0153,Internet,2023-03-02,3.48,1245
2506,CUST0153,Internet,2023-04-01,42.27,1504
2507,CUST0153,Internet,2023-05-01,29.46,1964
2508,CUST0153,Internet,2023-05-31,61.08,461
2509,CUST0153,Internet,2023-06-30,23.1,1561
2510,CUST0153,Internet,2023-07-30,17.63,320
2511,CUST0153,Internet,2023-08-29,60.79,510
2512,CUST0153,Internet,2023-09-28,19.14,567
2513,CUST0154,Phone,2023-01-01,27.2,1984
2514,CUST0154,Phone,2023-01-31,37.35,1561
2515,CUST0154,Phone,2023-03-02,53.46,1218
2516,CUST0154,Phone,2023-04-01,53.07,1593
2517,CUST0154,Phone,2023-05-01,73.24,878
2518,CUST0154,Phone,2023-05-31,26.56,293
2519,CUST0154,Phone,2023-06-30,23.31,1459
2520,CUST0154,Phone,2023-07-30,22.24,954
2521,CUST0154,Phone,2023-08-29,72.86,311
2522,CUST0154,Phone,2023-09-28,59.36,1589
2523,CUST0154,Internet,2023-01-01,55.61,320
2524,CUST0154,Internet,2023-01-31,79.3,1372
2525,CUST0154,Internet,2023-03-02,33.56,915
2526,CUST0154,Internet,2023-04-01,66.04,613
2527,CUST0154,Internet,2023-05-01,56.09,1022
2528,CUST0154,Internet,2023-05-31,6.41,689
2529,CUST0154,Internet,2023-06-30,36.96,1776
2530,CUST0154,Internet,2023-07-30,33.11,1359
2531,CUST0154,Internet,2023-08-29,54.81,602
2532,CUST0154,Internet,2023-09-28,25.44,1001
2533,CUST0154,Streaming,2023-01-01,50.18,1773
2534,CUST0154,Streaming,2023-01-31,58.39,1357
2535,CUST0154,Streaming,2023-03-02,40.83,1766
2536,CUST0154,Streaming,2023-04-01,28.24,1069
2537,CUST0154,Streaming,2023-05-01,34.02,407
2538,CUST0154,Streaming,2023-05-31,60.12,261
2539,CUST0154,Streaming,2023-06-30,66.44,160
2540,CUST0154,Streaming,2023-07-30,62.57,1194
2541,CUST0154,Streaming,2023-08-29,64.88,1999
2542,CUST0154,Streaming,2023-09-28,52.09,1613
2543,CUST0155,Internet,2023-01-01,10.52,1058
2544,CUST0155,Internet,2023-01-31,68.38,998
2545,CUST0155,Internet,2023-03-02,23.17,978
2546,CUST0155,Internet,2023-04-01,65.33,1022
2547,CUST0155,Internet,2023-05-01,77.9,1780
2548,CUST0155,Internet,2023-05-31,37.64,861
2549,CUST0155,Internet,2023-06-30,5.2,1906
2550,CUST0155,Internet,2023-07-30,9.98,1668
2551,CUST0155,Internet,2023-08-29,9.86,1938
2552,CUST0156,Phone,2023-01-01,38.79,1711
2553,CUST0156,Phone,2023-01-31,12.81,860
2554,CUST0156,Phone,2023-03-02,10.8,1692
2555,CUST0156,Internet,2023-01-01,76.9,1135
2556,CUST0156,Internet,2023-01-31,52.89,1727
2557,CUST0156,Internet,2023-03-02,33.02,1961
2558,CUST0156,Streaming,2023-01-01,16.29,232
2559,CUST0156,Streaming,2023-01-31,39.49,1599
2560,CUST0156,Streaming,2023-03-02,69.09,1447
2561,CUST0157,Internet,2023-01-01,35.81,274
2562,CUST0157,Internet,2023-01-31,15.24,1096
2563,CUST0157,Internet,2023-03-02,13.94,677
2564,CUST0157,Internet,2023-04-01,39.53,148
2565,CUST0157,Streaming,2023-01-01,65.98,1463
2566,CUST0157,Streaming,2023-01-31,46.51,1477
2567,CUST0157,Streaming,2023-03-02,12.13,1028
2568,CUST0157,Streaming,2023-04-01,59.15,1760
2569,CUST0158,Phone,2023-01-01,24.03,797
2570,CUST0158,Phone,2023-01-31,49.54,946
2571,CUST0158,Phone,2023-03-02,43.56,141
2572,CUST0158,Phone,2023-04-01,39.91,1850
2573,CUST0158,Phone,2023-05-01,30.19,1388
2574,CUST0158,Phone,2023-05-31,59.63,1068
2575,CUST0158,Phone,2023-06-30,55.28,1683
2576,CUST0158,Streaming,2023-01-01,43.38,1218
2577,CUST0158,Streaming,2023-01-31,68.33,1459
2578,CUST0158,Streaming,2023-03-02,70.97,1200
2579,CUST0158,Streaming,2023-04-01,36.58,1889
2580,CUST0158,Streaming,2023-05-01,45.76,509
2581,CUST0158,Streaming,2023-05-31,43.52,1088
2582,CUST0158,Streaming,2023-06-30,73.25,173
2583,CUST0159,Phone,2023-01-01,36.38,1956
2584,CUST0159,Phone,2023-01-31,21.31,1085
2585,CUST0159,Phone,2023-03-02,79.08,1521
2586,CUST0159,Phone,2023-04-01,32.12,846
2587,CUST0159,Phone,2023-05-01,64.49,554
2588,CUST0159,Phone,2023-05-31,77.06,412
2589,CUST0159,Phone,2023-06-30,40.6,933
2590,CUST0159,Phone,2023-07-30,50.88,917
2591,CUST0159,Phone,2023-08-29,40.97,627
2592,CUST0159,Phone,2023-09-28,63.35,141
2593,CUST0159,Phone,2023-10-28,53.74,377
2594,CUST0159,Phone,2023-11-27,27.82,165
2595,CUST0159,Internet,2023-01-01,59.03,1119
2596,CUST0159,Internet,2023-01-31,66.49,1945
2597,CUST0159,Internet,2023-03-02,43.33,1397
2598,CUST0159,Internet,2023-04-01,79.17,696
2599,CUST0159,Internet,2023-05-01,11.2,204
2600,CUST0159,Internet,2023-05-31,4.25,1091
2601,CUST0159,Internet,2023-06-30,10.41,734
2602,CUST0159,Internet,2023-07-30,74.82,1184
2603,CUST0159,Internet,2023-08-29,4.52,1477
2604,CUST0159,Internet,2023-09-28,62.71,357
2605,CUST0159,Internet,2023-10-28,45.77,545
2606,CUST0159,Internet,2023-11-27,31.14,1123
2607,CUST0159,Streaming,2023-01-01,12.42,542
2608,CUST0159,Streaming,2023-01-31,32.91,364
2609,CUST0159,Streaming,2023-03-02,55.89,1534
2610,CUST0159,Streaming,2023-04-01,24.45,1101
2611,CUST0159,Streaming,2023-05-01,34.41,1696
2612,CUST0159,Streaming,2023-05-31,52.3,745
2613,CUST0159,Streaming,2023-06-30,44.99,1000
2614,CUST0159,Streaming,2023-07-30,3.73,290
2615,CUST0159,Streaming,2023-08-29,25.82,1310
2616,CUST0159,Streaming,2023-09-28,27.03,1212
2617,CUST0159,Streaming,2023-10-28,20.84,1120
2618,CUST0159,Streaming,2023-11-27,17.35,734
2619,CUST0160,Phone,2023-01-01,57.11,1222
2620,CUST0160,Phone,2023-01-31,57.54,681
2621,CUST0160,Phone,2023-03-02,33.38,883
2622,CUST0160,Phone,2023-04-01,46.62,118
2623,CUST0160,Phone,2023-05-01,11.88,1218
2624,CUST0160,Phone,2023-05-31,58.31,1716
2625,CUST0160,Phone,2023-06-30,31.35,1738
2626,CUST0160,Phone,2023-07-30,3.52,962
2627,CUST0161,Phone,2023-01-01,10.44,448
2628,CUST0161,Phone,2023-01-31,17.19,679
2629,CUST0161,Phone,2023-03-02,52.77,381
2630,CUST0161,Internet,2023-01-01,39.94,922
2631,CUST0161,Internet,2023-01-31,53.43,1052
2632,CUST0161,Internet,2023-03-02,24.48,1131
2633,CUST0161,Streaming,2023-01-01,17.45,590
2634,CUST0161,Streaming,2023-01-31,5.15,1916
2635,CUST0161,Streaming,2023-03-02,69.73,1827
2636,CUST0162,Phone,2023-01-01,2.14,1216
2637,CUST0162,Phone,2023-01-31,79.67,923
2638,CUST0162,Phone,2023-03-02,79.3,731
2639,CUST0162,Phone,2023-04-01,20.8,1376
2640,CUST0162,Phone,2023-05-01,28.12,991
2641,CUST0162,Phone,2023-05-31,30.46,1439
2642,CUST0162,Phone,2023-06-30,12.54,1429
2643,CUST0162,Phone,2023-07-30,28.13,1853
2644,CUST0162,Phone,2023-08-29,31.47,563
2645,CUST0162,Internet,2023-01-01,61.1,816
2646,CUST0162,Internet,2023-01-31,24.59,1339
2647,CUST0162,Internet,2023-03-02,46.23,579
2648,CUST0162,Internet,2023-04-01,16.92,1670
2649,CUST0162,Internet,2023-05-01,74.61,1288
2650,CUST0162,Internet,2023-05-31,31.43,840
2651,CUST0162,Internet,2023-06-30,62.14,1571
2652,CUST0162,Internet,2023-07-30,75.85,316
2653,CUST0162,Internet,2023-08-29,25.82,365
2654,CUST0162,Streaming,2023-01-01,65.24,874
2655,CUST0162,Streaming,2023-01-31,61.34,1800
2656,CUST0162,Streaming,2023-03-02,72.05,1135
2657,CUST0162,Streaming,2023-04-01,31.6,823
2658,CUST0162,Streaming,2023-05-01,10.28,822
2659,CUST0162,Streaming,2023-05-31,26.44,367
2660,CUST0162,Streaming,2023-06-30,58.68,1440
2661,CUST0162,Streaming,2023-07-30,69.96,645
2662,CUST0162,Streaming,2023-08-29,9.61,646
2663,CUST0163,Phone,2023-01-01,15.12,636
2664,CUST0163,Internet,2023-01-01,30.04,1374
2665,CUST0163,Streaming,2023-01-01,61.39,862
2666,CUST0164,Phone,2023-01-01,2.35,955
2667,CUST0164,Phone,2023-01-31,37.25,220
2668,CUST0164,Phone,2023-03-02,27.29,355
2669,CUST0164,Phone,2023-04-01,9.56,899
2670,CUST0164,Phone,2023-05-01,21.75,1121
2671,CUST0164,Phone,2023-05-31,63.83,487
2672,CUST0164,Internet,2023-01-01,5.83,1350
2673,CUST0164,Internet,2023-01-31,57.39,1749
2674,CUST0164,Internet,2023-03-02,53.51,1445
2675,CUST0164,Internet,2023-04-01,34.12,665
2676,CUST0164,Internet,2023-05-01,55.38,998
2677,CUST0164,Internet,2023-05-31,18.86,584
2678,CUST0164,Streaming,2023-01-01,5.17,902
2679,CUST0164,Streaming,2023-01-31,64.23,1535
2680,CUST0164,Streaming,2023-03-02,78.32,1909
2681,CUST0164,Streaming,2023-04-01,17.93,1543
2682,CUST0164,Streaming,2023-05-01,34.2,1277
2683,CUST0164,Streaming,2023-05-31,10.06,372
2684,CUST0165,Phone,2023-01-01,12.14,619
2685,CUST0165,Phone,2023-01-31,63.9,667
2686,CUST0165,Phone,2023-03-02,40.82,1694
2687,CUST0165,Phone,2023-04-01,61.16,275
2688,CUST0165,Phone,2023-05-01,4.71,310
2689,CUST0165,Phone,2023-05-31,3.09,266
2690,CUST0165,Phone,2023-06-30,49.17,1480
2691,CUST0165,Phone,2023-07-30,49.7,1450
2692,CUST0165,Internet,2023-01-01,6.89,1757
2693,CUST0165,Internet,2023-01-31,10.42,1152
2694,CUST0165,Internet,2023-03-02,47.94,940
2695,CUST0165,Internet,2023-04-01,52.64,429
2696,CUST0165,Internet,2023-05-01,41.76,194
2697,CUST0165,Internet,2023-05-31,13.01,1872
2698,CUST0165,Internet,2023-06-30,4.06,1040
2699,CUST0165,Internet,2023-07-30,19.61,1770
2700,CUST0165,Streaming,2023-01-01,70.14,1866
2701,CUST0165,Streaming,2023-01-31,65.21,1622
2702,CUST0165,Streaming,2023-03-02,68.09,815
2703,CUST0165,Streaming,2023-04-01,72.46,1933
2704,CUST0165,Streaming,2023-05-01,7.81,354
2705,CUST0165,Streaming,2023-05-31,36.88,1655
2706,CUST0165,Streaming,2023-06-30,56.07,191
2707,CUST0165,Streaming,2023-07-30,9.28,136
2708,CUST0166,Phone,2023-01-01,67.63,966
2709,CUST0166,Phone,2023-01-31,76.58,1689
2710,CUST0166,Phone,2023-03-02,4.21,1932
2711,CUST0166,Phone,2023-04-01,3.58,1741
2712,CUST0166,Phone,2023-05-01,22.2,1763
2713,CUST0166,Phone,2023-05-31,20.74,1128
2714,CUST0166,Phone,2023-06-30,5.15,1935
2715,CUST0166,Phone,2023-07-30,61.61,342
2716,CUST0166,Phone,2023-08-29,28.34,514
2717,CUST0166,Phone,2023-09-28,63.9,442
2718,CUST0166,Phone,2023-10-28,39.19,1717
2719,CUST0166,Phone,2023-11-27,51.92,1949
2720,CUST0166,Internet,2023-01-01,49.2,221
2721,CUST0166,Internet,2023-01-31,74.53,410
2722,CUST0166,Internet,2023-03-02,8.14,669
2723,CUST0166,Internet,2023-04-01,68.91,446
2724,CUST0166,Internet,2023-05-01,10.22,1596
2725,CUST0166,Internet,2023-05-31,56.31,171
2726,CUST0166,Internet,2023-06-30,44.4,1032
2727,CUST0166,Internet,2023-07-30,7.07,438
2728,CUST0166,Internet,2023-08-29,54.46,763
2729,CUST0166,Internet,2023-09-28,72.44,1991
2730,CUST0166,Internet,2023-10-28,72.48,673
2731,CUST0166,Internet,2023-11-27,15.82,680
2732,CUST0166,Streaming,2023-01-01,64.64,269
2733,CUST0166,Streaming,2023-01-31,63.29,610
2734,CUST0166,Streaming,2023-03-02,24.2,1083
2735,CUST0166,Streaming,2023-04-01,39.94,440
2736,CUST0166,Streaming,2023-05-01,63.24,718
2737,CUST0166,Streaming,2023-05-31,14.76,1808
2738,CUST0166,Streaming,2023-06-30,16.02,346
2739,CUST0166,Streaming,2023-07-30,2.97,516
2740,CUST0166,Streaming,2023-08-29,60.73,658
2741,CUST0166,Streaming,2023-09-28,59.04,683
2742,CUST0166,Streaming,2023-10-28,38.49,1743
2743,CUST0166,Streaming,2023-11-27,36.03,1395
2744,CUST0167,Phone,2023-01-01,67.06,1709
2745,CUST0167,Phone,2023-01-31,44.78,879
2746,CUST0167,Phone,2023-03-02,67.0,1014
2747,CUST0167,Phone,2023-04-01,23.99,280
2748,CUST0167,Phone,2023-05-01,38.7,670
2749,CUST0167,Phone,2023-05-31,14.37,1827
2750,CUST0167,Phone,2023-06-30,67.78,1523
2751,CUST0167,Phone,2023-07-30,20.2,233
2752,CUST0167,Phone,2023-08-29,50.84,999
2753,CUST0167,Phone,2023-09-28,61.56,265
2754,CUST0167,Phone,2023-10-28,77.49,948
2755,CUST0167,Streaming,2023-01-01,50.23,825
2756,CUST0167,Streaming,2023-01-31,6.9,1344
2757,CUST0167,Streaming,2023-03-02,36.09,897
2758,CUST0167,Streaming,2023-04-01,49.4,565
2759,CUST0167,Streaming,2023-05-01,47.3,257
2760,CUST0167,Streaming,2023-05-31,24.91,750
2761,CUST0167,Streaming,2023-06-30,19.69,326
2762,CUST0167,Streaming,2023-07-30,14.53,342
2763,CUST0167,Streaming,2023-08-29,42.16,1168
2764,CUST0167,Streaming,2023-09-28,47.8,1978
2765,CUST0167,Streaming,2023-10-28,68.5,833
2766,CUST0168,Phone,2023-01-01,54.32,1727
2767,CUST0168,Phone,2023-01-31,27.99,1404
2768,CUST0168,Phone,2023-03-02,38.69,337
2769,CUST0168,Phone,2023-04-01,49.27,1001
2770,CUST0168,Phone,2023-05-01,77.63,1718
2771,CUST0168,Phone,2023-05-31,57.82,1900
2772,CUST0168,Phone,2023-06-30,7.03,1799
2773,CUST0168,Phone,2023-07-30,48.0,1118
2774,CUST0168,Phone,2023-08-29,23.49,403
2775,CUST0168,Phone,2023-09-28,76.63,1560
2776,CUST0168,Phone,2023-10-28,26.73,474
2777,CUST0168,Phone,2023-11-27,47.5,1085
2778,CUST0168,Internet,2023-01-01,29.8,768
2779,CUST0168,Internet,2023-01-31,18.32,1514
2780,CUST0168,Internet,2023-03-02,35.07,629
2781,CUST0168,Internet,2023-04-01,41.76,1673
2782,CUST0168,Internet,2023-05-01,42.82,1319
2783,CUST0168,Internet,2023-05-31,78.49,914
2784,CUST0168,Internet,2023-06-30,62.25,830
2785,CUST0168,Internet,2023-07-30,12.41,1431
2786,CUST0168,Internet,2023-08-29,71.24,1131
2787,CUST0168,Internet,2023-09-28,46.51,1331
2788,CUST0168,Internet,2023-10-28,60.18,1859
2789,CUST0168,Internet,2023-11-27,46.6,1777
2790,CUST0168,Streaming,2023-01-01,51.17,125
2791,CUST0168,Streaming,2023-01-31,2.9,734
2792,CUST0168,Streaming,2023-03-02,63.1,779
2793,CUST0168,Streaming,2023-04-01,11.12,104
2794,CUST0168,Streaming,2023-05-01,2.12,307
2795,CUST0168,Streaming,2023-05-31,12.17,1890
2796,CUST0168,Streaming,2023-06-30,57.59,1048
2797,CUST0168,Streaming,2023-07-30,7.0,1035
2798,CUST0168,Streaming,2023-08-29,40.78,639
2799,CUST0168,Streaming,2023-09-28,21.25,486
2800,CUST0168,Streaming,2023-10-28,28.04,1890
2801,CUST0168,Streaming,2023-11-27,51.98,1874
2802,CUST0169,Phone,2023-01-01,18.13,1740
2803,CUST0169,Phone,2023-01-31,44.35,333
2804,CUST0169,Phone,2023-03-02,16.01,1105
2805,CUST0169,Phone,2023-04-01,22.38,1265
2806,CUST0169,Phone,2023-05-01,68.98,1777
2807,CUST0169,Phone,2023-05-31,20.87,181
2808,CUST0169,Phone,2023-06-30,54.53,955
2809,CUST0169,Phone,2023-07-30,51.63,1366
2810,CUST0169,Phone,2023-08-29,36.44,1580
2811,CUST0169,Phone,2023-09-28,73.13,1650
2812,CUST0169,Phone,2023-10-28,52.14,518
2813,CUST0169,Internet,2023-01-01,67.78,755
2814,CUST0169,Internet,2023-01-31,27.74,314
2815,CUST0169,Internet,2023-03-02,55.48,651
2816,CUST0169,Internet,2023-04-01,23.09,602
2817,CUST0169,Internet,2023-05-01,51.82,344
2818,CUST0169,Internet,2023-05-31,21.71,330
2819,CUST0169,Internet,2023-06-30,26.09,1298
2820,CUST0169,Internet,2023-07-30,25.0,1513
2821,CUST0169,Internet,2023-08-29,9.45,399
2822,CUST0169,Internet,2023-09-28,23.99,111
2823,CUST0169,Internet,2023-10-28,6.09,1827
2824,CUST0169,Streaming,2023-01-01,70.11,1728
2825,CUST0169,Streaming,2023-01-31,54.81,1401
2826,CUST0169,Streaming,2023-03-02,52.71,1098
2827,CUST0169,Streaming,2023-04-01,76.59,569
2828,CUST0169,Streaming,2023-05-01,40.22,1119
2829,CUST0169,Streaming,2023-05-31,74.37,1138
2830,CUST0169,Streaming,2023-06-30,26.69,446
2831,CUST0169,Streaming,2023-07-30,61.73,1450
2832,CUST0169,Streaming,2023-08-29,61.59,588
2833,CUST0169,Streaming,2023-09-28,20.06,1711
2834,CUST0169,Streaming,2023-10-28,8.74,1696
2835,CUST0170,Phone,2023-01-01,72.09,856
2836,CUST0170,Phone,2023-01-31,75.21,254
2837,CUST0170,Phone,2023-03-02,24.43,773
2838,CUST0170,Phone,2023-04-01,79.55,1400
2839,CUST0170,Phone,2023-05-01,12.87,1572
2840,CUST0170,Phone,2023-05-31,26.66,406
2841,CUST0170,Phone,2023-06-30,26.13,1049
2842,CUST0170,Phone,2023-07-30,74.31,345
2843,CUST0170,Internet,2023-01-01,13.96,286
2844,CUST0170,Internet,2023-01-31,63.38,884
2845,CUST0170,Internet,2023-03-02,48.5,1529
2846,CUST0170,Internet,2023-04-01,77.52,1460
2847,CUST0170,Internet,2023-05-01,16.47,1301
2848,CUST0170,Internet,2023-05-31,37.26,1962
2849,CUST0170,Internet,2023-06-30,55.67,168
2850,CUST0170,Internet,2023-07-30,13.58,480
2851,CUST0170,Streaming,2023-01-01,76.56,949
2852,CUST0170,Streaming,2023-01-31,22.55,1650
2853,CUST0170,Streaming,2023-03-02,68.0,278
2854,CUST0170,Streaming,2023-04-01,40.15,218
2855,CUST0170,Streaming,2023-05-01,14.23,745
2856,CUST0170,Streaming,2023-05-31,10.41,1613
2857,CUST0170,Streaming,2023-06-30,3.76,1068
2858,CUST0170,Streaming,2023-07-30,43.33,632
2859,CUST0171,Internet,2023-01-01,51.54,754
2860,CUST0171,Internet,2023-01-31,3.41,1044
2861,CUST0171,Internet,2023-03-02,33.72,392
2862,CUST0171,Internet,2023-04-01,44.22,530
2863,CUST0171,Internet,2023-05-01,15.78,497
2864,CUST0171,Streaming,2023-01-01,71.23,695
2865,CUST0171,Streaming,2023-01-31,59.26,964
2866,CUST0171,Streaming,2023-03-02,47.7,808
2867,CUST0171,Streaming,2023-04-01,11.95,1211
2868,CUST0171,Streaming,2023-05-01,53.41,1130
2869,CUST0172,Phone,2023-01-01,42.06,1175
2870,CUST0172,Phone,2023-01-31,64.6,1018
2871,CUST0172,Phone,2023-03-02,32.27,1551
2872,CUST0172,Phone,2023-04-01,77.61,1984
2873,CUST0172,Streaming,2023-01-01,9.1,481
2874,CUST0172,Streaming,2023-01-31,7.14,370
2875,CUST0172,Streaming,2023-03-02,33.64,1103
2876,CUST0172,Streaming,2023-04-01,45.92,333
2877,CUST0173,Phone,2023-01-01,62.22,192
2878,CUST0173,Phone,2023-01-31,53.8,151
2879,CUST0173,Phone,2023-03-02,72.0,280
2880,CUST0173,Phone,2023-04-01,55.34,1943
2881,CUST0173,Internet,2023-01-01,39.85,746
2882,CUST0173,Internet,2023-01-31,8.18,1383
2883,CUST0173,Internet,2023-03-02,72.19,1070
2884,CUST0173,Internet,2023-04-01,17.76,831
2885,CUST0173,Streaming,2023-01-01,32.67,1625
2886,CUST0173,Streaming,2023-01-31,15.63,1378
2887,CUST0173,Streaming,2023-03-02,22.95,1830
2888,CUST0173,Streaming,2023-04-01,79.95,1833
2889,CUST0174,Phone,2023-01-01,27.65,719
2890,CUST0174,Phone,2023-01-31,28.87,311
2891,CUST0174,Phone,2023-03-02,18.83,693
2892,CUST0174,Phone,2023-04-01,61.94,1452
2893,CUST0174,Phone,2023-05-01,10.26,1602
2894,CUST0174,Phone,2023-05-31,38.16,162
2895,CUST0174,Phone,2023-06-30,12.76,901
2896,CUST0174,Phone,2023-07-30,61.5,1960
2897,CUST0174,Phone,2023-08-29,43.96,358
2898,CUST0174,Phone,2023-09-28,68.09,1382
2899,CUST0174,Phone,2023-10-28,59.47,1979
2900,CUST0174,Internet,2023-01-01,72.76,912
2901,CUST0174,Internet,2023-01-31,44.34,264
2902,CUST0174,Internet,2023-03-02,7.17,1524
2903,CUST0174,Internet,2023-04-01,42.6,486
2904,CUST0174,Internet,2023-05-01,2.11,1816
2905,CUST0174,Internet,2023-05-31,57.7,1914
2906,CUST0174,Internet,2023-06-30,66.21,427
2907,CUST0174,Internet,2023-07-30,37.22,419
2908,CUST0174,Internet,2023-08-29,51.19,204
2909,CUST0174,Internet,2023-09-28,40.07,429
2910,CUST0174,Internet,2023-10-28,70.44,1170
2911,CUST0174,Streaming,2023-01-01,27.69,740
2912,CUST0174,Streaming,2023-01-31,46.59,1270
2913,CUST0174,Streaming,2023-03-02,20.18,1707
2914,CUST0174,Streaming,2023-04-01,78.53,509
2915,CUST0174,Streaming,2023-05-01,9.62,370
2916,CUST0174,Streaming,2023-05-31,52.23,1376
2917,CUST0174,Streaming,2023-06-30,79.69,1230
2918,CUST0174,Streaming,2023-07-30,47.42,870
2919,CUST0174,Streaming,2023-08-29,68.18,663
2920,CUST0174,Streaming,2023-09-28,67.06,195
2921,CUST0174,Streaming,2023-10-28,23.61,927
2922,CUST0175,Phone,2023-01-01,24.11,374
2923,CUST0175,Phone,2023-01-31,38.44,333
2924,CUST0175,Phone,2023-03-02,19.28,516
2925,CUST0175,Phone,2023-04-01,44.32,1360
2926,CUST0175,Phone,2023-05-01,24.56,718
2927,CUST0175,Phone,2023-05-31,45.34,950
2928,CUST0175,Phone,2023-06-30,37.65,754
2929,CUST0175,Phone,2023-07-30,71.19,189
2930,CUST0175,Phone,2023-08-29,66.52,1456
2931,CUST0175,Phone,2023-09-28,34.61,231
2932,CUST0175,Internet,2023-01-01,22.67,1564
2933,CUST0175,Internet,2023-01-31,40.72,1243
2934,CUST0175,Internet,2023-03-02,36.33,1834
2935,CUST0175,Internet,2023-04-01,47.91,349
2936,CUST0175,Internet,2023-05-01,18.67,1518
2937,CUST0175,Internet,2023-05-31,61.9,1821
2938,CUST0175,Internet,2023-06-30,19.77,1201
2939,CUST0175,Internet,2023-07-30,10.74,1916
2940,CUST0175,Internet,2023-08-29,37.02,1571
2941,CUST0175,Internet,2023-09-28,71.97,573
2942,CUST0175,Streaming,2023-01-01,14.15,1232
2943,CUST0175,Streaming,2023-01-31,39.84,1590
2944,CUST0175,Streaming,2023-03-02,34.14,286
2945,CUST0175,Streaming,2023-04-01,72.11,342
2946,CUST0175,Streaming,2023-05-01,45.23,621
2947,CUST0175,Streaming,2023-05-31,3.02,1664
2948,CUST0175,Streaming,2023-06-30,15.84,634
2949,CUST0175,Streaming,2023-07-30,3.99,1590
2950,CUST0175,Streaming,2023-08-29,75.88,1389
2951,CUST0175,Streaming,2023-09-28,41.97,1434
2952,CUST0176,Phone,2023-01-01,4.67,154
2953,CUST0176,Phone,2023-01-31,27.39,1709
2954,CUST0176,Internet,2023-01-01,48.33,1972
2955,CUST0176,Internet,2023-01-31,43.63,1608
2956,CUST0176,Streaming,2023-01-01,72.54,1392
2957,CUST0176,Streaming,2023-01-31,65.04,1006
2958,CUST0177,Internet,2023-01-01,28.28,127
2959,CUST0177,Streaming,2023-01-01,34.49,1657
2960,CUST0178,Phone,2023-01-01,26.14,650
2961,CUST0178,Phone,2023-01-31,16.67,1423
2962,CUST0178,Phone,2023-03-02,3.91,452
2963,CUST0178,Phone,2023-04-01,22.58,1118
2964,CUST0178,Phone,2023-05-01,24.87,1465
2965,CUST0178,Phone,2023-05-31,49.25,1702
2966,CUST0178,Streaming,2023-01-01,6.93,811
2967,CUST0178,Streaming,2023-01-31,38.75,838
2968,CUST0178,Streaming,2023-03-02,37.84,332
2969,CUST0178,Streaming,2023-04-01,66.61,1123
2970,CUST0178,Streaming,2023-05-01,63.18,580
2971,CUST0178,Streaming,2023-05-31,22.49,1288
2972,CUST0179,Phone,2023-01-01,69.36,185
2973,CUST0179,Phone,2023-01-31,7.29,1547
2974,CUST0179,Phone,2023-03-02,51.74,463
2975,CUST0179,Phone,2023-04-01,24.58,1373
2976,CUST0179,Phone,2023-05-01,66.97,1862
2977,CUST0179,Phone,2023-05-31,71.35,1067
2978,CUST0179,Phone,2023-06-30,6.98,143
